Date,open,high,low,close,adj_close,volume
2003-05-22,42.2658,42.984299,42.094002,42.890499,24.14567,19236483
2003-05-23,42.3283,42.4688,42.031502,42.211102,26.898972,9772512
2003-05-26,42.1721,43.890202,42.0159,43.648102,27.814699,19390113
2003-05-27,43.593399,44.4212,43.468399,43.804298,27.914234,24868324
2003-05-28,43.890202,45.1866,43.890202,44.983501,28.66568,32799727
2003-05-29,45.2178,46.061298,44.749199,45.8582,29.223082,27723193
2003-05-30,45.9207,47.1702,45.7645,46.639198,29.720774,40287608
2003-06-02,46.701599,46.9203,45.819199,46.006599,29.317648,16863063
2003-06-03,45.670799,46.0769,45.4911,45.631699,29.078749,8467862
2003-06-04,45.694199,47.279598,45.608299,46.9594,29.924822,29367667
2003-06-05,47.638802,49.169498,47.576302,48.8102,31.104239,64337545
2003-06-06,49.200699,49.4897,48.529099,48.9664,31.203775,35635363
2003-06-09,49.895802,49.895802,47.7481,48.044899,30.616554,27639566
2003-06-10,47.826199,49.005501,47.131199,47.4123,30.213425,32271636
2003-06-11,47.334202,48.2323,47.334202,48.068298,30.631464,22472330
2003-06-12,48.2089,48.560299,47.966801,48.107399,30.656385,17007820
2003-06-13,48.380699,49.106998,48.365101,48.880501,31.149036,33003334
2003-06-16,49.224201,49.5131,47.8419,47.9902,30.581699,49432043
2003-06-17,48.380699,50.4347,48.216702,50.1535,31.960257,58617774
2003-06-18,50.411201,50.411201,49.466301,49.6693,31.651703,33771263
2003-06-19,47.037498,50.9188,47.037498,50.747002,32.338463,46031579
2003-06-20,50.294102,52.754101,50.294102,52.394901,33.388584,89910089
2003-06-23,52.238701,52.238701,50.622101,50.801701,32.373318,28413302
2003-06-24,50.801701,51.270302,49.8255,50.0364,31.885632,41757029
2003-06-25,50.294102,51.387402,50.294102,50.739201,32.3335,37288173
2003-06-26,50.9188,51.840401,50.4893,50.786098,32.36338,47372800
2003-06-27,51.020401,51.231201,50.223801,50.723598,32.323544,29745514
2003-06-30,50.762699,51.574902,50.387798,50.747002,32.338463,35966467
2003-07-01,50.926701,51.293701,50.4893,50.8876,32.428055,37926193
2003-07-02,51.207802,52.1684,50.9188,51.309299,32.696789,48519799
2003-07-03,51.504601,52.394901,51.121899,51.660801,32.920784,52723098
2003-07-04,52.02,52.6838,51.699799,52.004398,33.139736,38020672
2003-07-07,52.1684,52.715099,51.1688,51.3484,32.721703,26214538
2003-07-08,51.403,51.699799,50.708,50.957901,32.472858,22613162
2003-07-09,51.543598,51.543598,50.4893,51.020401,32.512688,19632122
2003-07-10,51.371799,52.418301,51.020401,52.183998,33.254192,27276079
2003-07-11,52.1684,52.715099,51.488899,51.653,32.915813,26502164
2003-07-14,52.012199,53.183701,52.012199,53.066502,33.816563,41906991
2003-07-15,53.2617,53.870899,52.277699,52.738499,33.607544,38458099
2003-07-16,52.5979,54.105202,52.3246,53.691299,34.214714,35716379
2003-07-17,53.886501,54.1833,52.480801,52.918098,33.721992,36910653
2003-07-18,52.8634,54.6675,52.1684,52.9884,33.766792,35802452
2003-07-21,53.292999,53.339802,52.183998,52.433899,33.413441,30019752
2003-07-22,52.457401,52.457401,51.442101,52.176201,33.249222,33640604
2003-07-23,52.480801,52.558899,51.137501,51.512402,32.82621,28528474
2003-07-24,51.715401,54.042702,51.403,53.3867,34.020611,36056004
2003-07-25,53.886501,54.8237,53.464802,54.605,34.796967,51722309
2003-07-28,54.753399,55.346901,53.652199,53.917801,34.359051,30986852
2003-07-29,53.581902,54.511299,53.402302,54.3004,34.602867,32485071
2003-07-30,53.730301,55.222,51.543598,54.448799,34.697433,31543837
2003-07-31,54.8237,56.518398,54.198898,55.901402,35.6231,102813213
2003-08-01,56.182499,56.182499,55.229801,55.4562,35.33939,34137113
2003-08-04,55.2141,55.870201,55.057999,55.4328,35.324482,23633536
2003-08-05,55.542198,56.854198,53.831799,54.347301,34.632744,51850510
2003-08-06,53.667801,55.667099,53.667801,54.7612,34.896511,55687127
2003-08-07,55.1595,55.760799,54.4566,55.534401,35.389221,35891816
2003-08-08,56.213799,56.9245,55.760799,56.744801,36.160557,45933483
2003-08-11,55.995098,57.010399,55.995098,56.432499,35.96154,29881679
2003-08-12,60.727798,60.727798,55.534401,55.729599,35.513622,24649575
2003-08-13,57.7757,57.7757,55.565601,56.3778,35.926685,29013278
2003-08-14,56.541801,57.0807,55.784302,56.0107,35.692749,30750311
2003-08-15,null,null,null,null,null,null
2003-08-18,56.0732,56.9245,55.448399,56.424599,35.956505,35691704
2003-08-19,56.643299,58.017799,56.330898,57.650799,36.7379,37625526
2003-08-20,58.103699,58.525398,57.408699,57.619499,36.717957,22445927
2003-08-21,58.5723,58.5723,57.6586,57.9632,36.936981,27065768
2003-08-22,58.2911,60.0952,58.103699,59.618801,37.992012,53391701
2003-08-25,60.290401,66.335098,57.338402,59.134602,37.683453,60530699
2003-08-26,59.353298,61.2276,59.056499,61.016701,38.882813,51254887
2003-08-27,60.915199,62.0163,60.915199,61.508701,39.196342,33604431
2003-08-28,61.547798,62.086601,60.680901,61.493099,39.186394,32295568
2003-08-29,62.3209,63.219002,61.5009,62.586399,39.883106,42184577
2003-09-01,62.2038,64.726303,62.2038,64.070297,40.82872,38608971
2003-09-02,64.82,65.850899,64.296799,65.382301,41.664791,61836022
2003-09-03,64.999603,65.429199,63.4221,63.7188,40.604725,35394200
2003-09-04,63.554901,64.507599,63.273701,63.929699,40.739113,40548471
2003-09-05,64.210899,65.804001,64.210899,65.577499,41.789177,37194622
2003-09-08,65.929001,68.3265,65.929001,68.037598,43.356876,50218021
2003-09-09,68.279701,69.099701,67.490898,68.146896,43.426529,56461196
2003-09-10,67.943901,68.014198,67.256599,67.889198,43.26231,32531814
2003-09-11,66.381897,68.599899,66.381897,66.959801,42.670048,44164118
2003-09-12,66.850502,67.725197,64.976196,65.468201,41.719532,38925451
2003-09-15,65.444801,65.569702,62.734798,63.187801,40.266346,55722763
2003-09-16,63.414299,64.304604,61.477501,64.0625,40.82375,62625892
2003-09-17,65.288597,65.288597,62.812901,63.554901,40.500282,46128728
2003-09-18,63.8829,63.8829,61.329102,61.750801,39.350628,55862046
2003-09-19,61.703999,63.703201,61.2276,63.109699,40.216572,70269989
2003-09-22,64.3358,64.3358,62.492699,62.953499,40.117039,34133988
2003-09-23,62.5005,64.960602,62.125702,64.437302,41.062595,32445901
2003-09-24,65.085503,67.350304,64.390503,67.006699,42.699932,54360933
2003-09-25,66.850502,67.553398,64.976196,65.319801,41.624966,64107458
2003-09-26,65.725899,66.764603,65.132401,66.584999,42.43121,46458372
2003-09-29,79.658302,79.658302,66.811501,67.834503,43.227451,31527581
2003-09-30,68.139099,69.560501,67.943901,69.318398,44.17305,49904152
2003-10-01,68.880997,69.560501,67.639297,68.0532,43.366814,29425756
2003-10-02,null,null,null,null,null,null
2003-10-03,68.568604,70.286797,68.412399,70.060303,44.645844,42487722
2003-10-06,70.052498,71.817497,65.991501,71.458199,45.53664,31253804
2003-10-07,71.536301,72.004898,70.310204,70.567902,44.969299,34672432
2003-10-08,72.629601,72.629601,70.075897,71.106796,45.312721,29478261
2003-10-09,71.692497,72.317299,70.614799,71.091103,45.302719,34816126
2003-10-10,71.567497,73.723,71.567497,73.551201,46.870403,49067641
2003-10-13,73.543404,75.597298,72.707703,75.136497,47.880642,35605785
2003-10-14,75.753502,76.206497,72.653099,73.137299,46.606647,38869053
2003-10-15,73.277802,75.425499,72.8405,74.761703,47.641808,40956825
2003-10-16,77.768402,77.768402,75.066299,76.307999,48.627178,105551009
2003-10-17,76.065903,77.6278,75.855003,76.464203,48.726715,43052812
2003-10-20,77.003098,77.315399,74.972504,75.2537,47.955326,28681022
2003-10-21,75.753502,75.753502,72.551598,73.129501,46.601688,44131095
2003-10-22,71.887703,74.0979,71.887703,73.2388,46.671329,35332321
2003-10-23,73.379402,73.410599,71.239502,71.661201,45.666008,37642710
2003-10-24,57.791302,74.0354,57.791302,73.5121,46.84549,40297890
2003-10-27,74.191597,74.347801,71.403503,71.692497,45.685955,31899372
2003-10-28,71.848701,73.410599,71.536301,72.520302,46.213474,47549806
2003-10-29,72.981102,74.1838,72.239197,73.7855,47.019718,25850866
2003-10-30,73.496498,74.972504,73.191902,74.511803,47.482548,30098136
2003-10-31,74.972504,76.182999,74.675797,75.980003,48.418163,30211112
2003-11-03,76.058098,78.237,76.058098,77.799599,49.577698,56146694
2003-11-04,78.4244,79.033501,76.089302,76.768799,48.920826,50467943
2003-11-05,76.065903,77.174896,75.050598,76.315804,48.632153,41659278
2003-11-06,76.846802,78.330704,76.393898,76.979599,49.055157,61397595
2003-11-07,77.088997,77.612198,74.925697,75.308403,47.990185,33387622
2003-11-10,79.658302,79.658302,73.582397,75.433296,48.069775,25248469
2003-11-11,74.996002,75.753502,74.285301,75.074097,47.84087,29264327
2003-11-12,76.5345,76.760902,75.300598,75.605103,48.179253,36298121
2003-11-13,78.080803,78.080803,74.355598,74.636703,47.562141,29369005
2003-11-14,73.605904,74.191597,72.192299,72.613998,46.273186,37457938
2003-11-17,72.9655,74.566399,72.629601,74.1838,47.273529,33834563
2003-11-18,73.824501,74.464897,72.629601,72.785797,46.38266,23749847
2003-11-19,72.496902,72.903,71.629997,72.098602,45.944748,33952309
2003-11-20,72.176697,72.770203,70.1306,70.411697,44.869762,28899393
2003-11-21,69.693199,72.145401,69.693199,71.762802,45.730751,38634734
2003-11-24,72.137604,72.317299,70.927101,71.208298,45.377396,20100774
2003-11-25,71.2239,73.2388,71.2239,72.949799,46.487179,31664457
2003-11-26,null,null,null,null,null,null
2003-11-27,72.9655,75.019402,72.9655,74.378998,47.39793,46396545
2003-11-28,74.503998,76.518898,74.503998,76.0737,48.477871,34696722
2003-12-01,76.550102,77.284203,76.237701,76.885902,48.995445,26401231
2003-12-02,77.026497,78.877403,75.878502,78.033897,49.727005,40187545
2003-12-03,78.877403,78.877403,76.979599,77.768402,49.557819,53909395
2003-12-04,76.604797,79.892601,76.604797,79.455299,50.63279,82328036
2003-12-05,79.658302,79.970703,76.721901,77.010902,49.075104,37733040
2003-12-08,76.401703,77.198303,74.558601,74.956902,47.766201,51979645
2003-12-09,75.183403,76.276703,75.183403,76.003403,48.433071,36254265
2003-12-10,76.143997,78.479103,75.925301,77.721497,49.527924,65813004
2003-12-11,78.268204,78.721199,76.4095,77.0187,49.08007,47580326
2003-12-12,77.479401,77.479401,76.151802,76.737503,48.900879,31794520
2003-12-15,76.846802,78.455597,76.846802,77.940201,49.66729,38172382
2003-12-16,77.908997,79.260002,76.948402,78.8461,50.244576,57977630
2003-12-17,79.033501,79.252197,78.112,78.525902,50.040535,39859003
2003-12-18,78.065201,79.861397,78.065201,79.1819,50.458569,43791995
2003-12-19,79.345901,81.681,79.345901,81.329597,51.82719,68327409
2003-12-22,81.399902,82.782204,81.399902,82.399498,52.508976,27498682
2003-12-23,67.943901,82.7509,67.943901,81.5951,51.996384,29469375
2003-12-24,81.243698,82.9384,81.243698,82.454201,52.543839,27817128
2003-12-25,null,null,null,null,null,null
2003-12-26,82.9618,83.203903,82.352699,82.8134,52.772739,22019230
2003-12-29,83.250801,84.180099,83.125801,83.914597,53.474476,21210306
2003-12-30,83.875504,90.591797,83.602203,87.889702,56.007607,78858574
2003-12-31,87.780296,91.029198,87.780296,89.474998,57.01783,73443900
2004-01-01,90.591797,90.591797,88.584702,89.131401,56.798874,26065556
2004-01-02,89.732803,91.981903,89.131401,91.403999,58.247086,51959862
2004-01-05,91.372803,92.1381,89.3423,90.599602,57.734493,39059516
2004-01-06,90.748001,91.919502,88.100502,89.4048,56.973091,37103754
2004-01-07,89.061096,90.9823,88.561302,90.615196,57.744419,38061141
2004-01-08,91.372803,93.387703,91.083801,92.169403,58.73484,34185745
2004-01-09,93.715698,94.598198,89.834297,90.380997,57.595173,56092632
2004-01-12,90.279404,91.200996,88.748703,89.225098,56.858582,35780998
2004-01-13,89.537498,92.075699,89.381302,91.747704,58.466106,37597676
2004-01-14,92.153702,93.559502,92.153702,93.247101,59.421608,32715939
2004-01-15,94.262398,94.637199,89.748398,90.295097,57.540436,43050123
2004-01-16,91.372803,91.6539,89.3423,90.763603,57.838997,51586836
2004-01-19,90.7714,91.997597,88.889297,91.333702,58.202293,35676460
2004-01-20,91.997597,93.372002,89.084602,89.724998,57.177135,38740379
2004-01-21,89.225098,90.544998,85.531197,86.366798,55.037132,41435657
2004-01-22,86.374603,89.795197,82.352699,83.602203,53.275402,65424612
2004-01-23,84.187897,87.6632,83.055496,87.132103,55.524826,59518821
2004-01-26,null,null,null,null,null,null
2004-01-27,87.7882,91.122902,87.522598,90.693398,57.794266,45278087
2004-01-28,91.8414,92.036598,88.959602,89.920197,57.301533,53488620
2004-01-29,90.748001,91.513397,88.295799,89.264198,56.883499,94698645
2004-01-30,89.420403,90.4981,87.155602,87.553902,55.79361,39497763
2004-02-02,null,null,null,null,null,null
2004-02-03,87.780296,88.217697,85.7342,86.483902,55.111759,44263662
2004-02-04,86.741699,89.810898,85.835701,89.248596,56.873547,47194239
2004-02-05,89.732803,90.357498,87.358597,88.186401,56.196674,46227049
2004-02-06,88.834602,90.123199,88.108398,89.873299,57.271652,41924834
2004-02-09,90.357498,92.153702,90.357498,91.950699,58.595474,31953132
2004-02-10,92.466103,93.465797,91.466499,92.6614,59.048363,56652703
2004-02-11,96.8395,96.8395,90.763603,91.732002,58.456112,39758857
2004-02-12,92.192802,92.919098,91.216599,91.794502,58.495934,37908785
2004-02-13,91.552399,93.309601,91.232201,92.9972,59.262352,29912014
2004-02-16,93.403297,94.028099,92.192802,92.614502,59.018482,36444786
2004-02-17,92.481796,94.496597,92.153702,93.520401,59.595753,59039689
2004-02-18,94.004601,95.355698,93.739098,94.473198,60.202927,72255471
2004-02-19,94.512299,95.121399,90.599602,90.9589,57.963444,53473152
2004-02-20,90.763603,92.9347,90.669899,91.755501,58.471077,64265276
2004-02-23,91.997597,92.778503,87.483597,88.303596,56.271355,60125968
2004-02-24,86.765099,88.811203,85.905998,88.366096,56.311184,80375692
2004-02-25,89.0299,89.0299,86.2575,86.718201,55.261066,44577293
2004-02-26,86.5308,88.139603,84.187897,84.7033,53.977058,67116918
2004-02-27,85.210999,86.936897,85.125099,86.640099,55.211292,52896365
2004-03-01,88.873703,88.944,86.890099,88.6082,56.465469,39919953
2004-03-02,null,null,null,null,null,null
2004-03-03,88.897102,91.200996,88.576897,90.724602,57.814144,54527054
2004-03-04,90.279404,91.216599,89.123596,89.599998,57.097481,27209603
2004-03-05,89.186096,91.763298,89.186096,91.552399,58.34166,26486068
2004-03-08,91.8414,93.559502,91.747704,93.051903,59.297207,31100801
2004-03-09,93.715698,93.715698,90.357498,91.263496,58.157547,29244742
2004-03-10,90.748001,90.904198,89.061096,89.607803,57.102467,26064083
2004-03-11,89.3423,90.279404,87.936501,88.381699,56.321121,35720623
2004-03-12,88.170799,88.873703,86.694801,87.8741,55.997665,34640394
2004-03-15,88.569099,88.998596,84.344101,85.132896,54.250832,42409197
2004-03-16,84.344101,86.663597,83.641197,84.633102,53.932343,54498301
2004-03-17,85.125099,86.218399,83.586601,84.406601,53.787991,51289491
2004-03-18,84.656502,84.984497,80.494003,81.079697,51.667931,71609283
2004-03-19,80.751701,82.555702,80.751701,81.727898,52.080997,50171745
2004-03-22,79.517799,81.681,78.963303,79.299103,50.533241,41202042
2004-03-23,79.502098,80.829803,78.916397,79.931702,50.936375,42509509
2004-03-24,79.970703,80.478302,79.002296,80.017601,50.991104,45366978
2004-03-25,80.134697,81.267097,79.7052,80.290901,51.165287,61537467
2004-03-26,80.900101,82.829002,80.900101,82.110497,52.324818,48320731
2004-03-29,82.180801,83.500702,82.0168,82.594704,52.633369,36556949
2004-03-30,82.797798,83.828697,82.165199,82.336998,52.469151,40745657
2004-03-31,82.321404,84.344101,81.962196,84.039497,53.554066,35143324
2004-04-01,84.187897,87.108704,84.187897,86.819801,55.325817,49580603
2004-04-02,101.525002,101.525002,86.804199,88.373901,56.316158,45612296
2004-04-05,88.561302,90.802696,88.561302,89.8265,57.241829,41464730
2004-04-06,89.967003,90.966698,88.194298,89.873299,57.271652,45728870
2004-04-07,90.568398,90.732399,89.0299,89.654701,57.132343,26618885
2004-04-08,89.0299,90.544998,88.327003,89.4907,57.027836,29700743
2004-04-09,null,null,null,null,null,null
2004-04-12,89.888901,89.888901,87.2649,87.741302,55.913033,24527002
2004-04-13,88.092697,89.951401,86.749496,89.545303,57.062637,25961070
2004-04-14,null,null,null,null,null,null
2004-04-15,90.419998,90.779297,87.8741,88.303596,56.271355,38104069
2004-04-16,88.405098,89.459396,88.045898,88.428596,56.351017,19397086
2004-04-19,88.014603,88.936203,85.999702,86.312103,55.002285,26088009
2004-04-20,86.608902,86.608902,85.593697,86.273102,54.977428,22490160
2004-04-21,85.913803,88.944,85.905998,88.772202,56.569973,30355971
2004-04-22,88.717499,89.623398,88.014603,88.834602,56.609734,20729567
2004-04-23,88.717499,89.779602,88.2724,88.6082,56.465469,22974440
2004-04-26,null,null,null,null,null,null
2004-04-27,87.468002,87.468002,83.930199,84.258202,53.693436,42787966
2004-04-28,84.351898,85.749802,83.899002,84.406601,53.787991,42146970
2004-04-29,84.187897,84.968903,82.235497,82.672897,52.683193,105783100
2004-04-30,88.248901,97.636101,81.563904,82.227699,52.399498,47603265
2004-05-03,82.313599,82.985199,80.548599,82.5401,52.598572,52738732
2004-05-04,83.703697,98.877899,82.641602,82.8993,52.827477,30640581
2004-05-05,83.094597,83.321098,82.321404,82.782204,52.75285,27313827
2004-05-06,83.563103,84.859596,83.430397,84.422203,53.797943,37735428
2004-05-07,83.094597,84.109802,82.594704,83.156998,52.991692,28466326
2004-05-10,82.735298,82.735298,80.470497,81.095299,51.677876,40923251
2004-05-11,79.751999,79.814499,75.542603,76.573502,48.796375,46685905
2004-05-12,75.597298,78.002701,75.597298,77.573196,49.433422,39986934
2004-05-13,74.972504,81.899696,74.0354,79.884804,50.90649,83729311
2004-05-14,79.658302,80.876602,73.598,74.5196,47.487522,78807553
2004-05-17,73.410599,73.707397,59.618801,63.1488,40.241486,59972312
2004-05-18,67.162903,71.520699,64.054703,67.740799,43.167736,86445121
2004-05-19,69.388603,72.785797,69.388603,70.669403,45.033989,73755099
2004-05-20,72.317299,72.582802,68.748299,69.224602,47.653442,60163582
2004-05-21,69.021599,69.037201,67.1707,68.646698,47.255619,43185296
2004-05-24,70.286797,71.536301,69.513603,70.8881,48.798576,43260056
2004-05-25,70.755302,71.833099,68.201599,71.177101,48.997532,51261148
2004-05-26,71.848701,73.098198,71.130203,71.739304,49.384529,43822828
2004-05-27,70.599098,71.466003,69.755699,70.138397,48.282501,36544387
2004-05-28,69.825996,70.427299,66.569397,67.584602,46.524483,57012342
2004-05-31,67.397202,68.553001,64.429497,67.131699,46.212719,61801186
2004-06-01,67.943901,69.193398,67.498703,67.818901,46.685783,39792277
2004-06-02,68.084396,69.1856,67.881401,68.638901,47.250252,27508772
2004-06-03,69.662003,70.630402,66.085197,66.905197,46.056793,46152545
2004-06-04,66.069504,67.943901,66.007103,67.709602,46.610531,39384960
2004-06-07,67.943901,70.224297,67.943901,69.474503,47.825474,42330218
2004-06-08,69.505798,71.309799,68.959099,71.106796,48.949131,46517793
2004-06-09,71.380096,71.575302,70.177399,70.411697,48.470623,32883975
2004-06-10,70.114998,70.599098,69.505798,69.927498,48.137306,22515987
2004-06-11,69.818199,69.818199,67.162903,67.428398,46.416965,30236645
2004-06-14,67.006699,68.318703,66.303802,67.928299,46.761082,46419632
2004-06-15,67.959503,70.6772,67.787697,70.380501,48.44915,43445180
2004-06-16,70.755302,71.192703,69.130898,69.685402,47.970654,29155686
2004-06-17,70.193001,71.372299,68.584297,70.958397,48.846966,37791244
2004-06-18,70.911499,70.911499,68.904404,69.466797,47.820168,31498508
2004-06-21,69.693199,69.958702,67.639297,67.865799,46.71806,37394632
2004-06-22,67.600197,68.802902,67.162903,67.436203,46.422329,34527137
2004-06-23,68.022003,68.022003,63.9063,64.234299,44.218178,70869390
2004-06-24,64.195198,66.459999,64.195198,66.0774,45.486946,75587296
2004-06-25,66.2257,68.193802,66.085197,67.412804,46.406227,52683531
2004-06-28,67.240997,69.1856,67.240997,68.990402,47.492222,34754984
2004-06-29,68.7248,69.857201,67.873596,69.232498,47.658878,44472391
2004-06-30,69.380798,69.700996,66.850502,67.1082,46.196533,56785411
2004-07-01,68.631104,68.709198,67.178497,68.498398,47.153538,31665571
2004-07-02,67.943901,68.474899,67.240997,67.772003,46.653492,36340806
2004-07-05,67.850197,68.717003,67.045799,67.2332,46.282585,46215000
2004-07-06,67.272202,68.568604,66.975502,68.474899,47.13736,37844332
2004-07-07,68.568604,69.193398,67.943901,68.474899,47.13736,46631805
2004-07-08,68.670197,69.802597,66.866096,67.475304,46.449253,70233285
2004-07-09,62.4771,68.927902,62.4771,68.553001,47.191124,29019751
2004-07-12,68.256203,68.7248,67.490898,68.217201,46.959961,18409281
2004-07-13,67.787697,68.521797,66.936401,67.240997,46.287949,15054638
2004-07-14,67.647102,67.647102,65.085503,65.288597,44.943947,43875027
2004-07-15,65.710297,66.2882,64.8591,65.6166,45.169743,47754783
2004-07-16,65.913399,66.741203,65.335403,66.295998,45.637424,52574935
2004-07-19,66.538101,66.991096,65.944603,66.194504,45.567558,39536760
2004-07-20,70.286797,70.286797,65.757202,66.936401,46.078278,64461354
2004-07-21,67.319099,68.678001,67.147301,67.834503,46.696514,33194816
2004-07-22,69.349602,71.528503,68.412399,71.052101,48.911476,66777940
2004-07-23,71.536301,73.207603,70.934998,72.824898,50.131844,56374873
2004-07-26,72.785797,74.816399,71.864304,74.550797,51.319939,51545291
2004-07-27,74.972504,75.441101,72.239197,72.645302,50.008217,99752585
2004-07-28,72.161102,74.191597,72.161102,73.551201,50.631824,52949069
2004-07-29,74.191597,74.269699,73.293503,74.113503,51.018906,33545011
2004-07-30,74.207199,76.612602,74.199402,76.362701,52.567242,45527388
2004-08-02,76.222099,77.471603,75.761299,77.174896,53.126335,45291769
2004-08-03,77.198303,78.072998,76.128403,76.440804,52.620995,53282919
2004-08-04,76.690697,77.237297,75.527,77.042099,53.034927,43156786
2004-08-05,77.612198,78.830498,77.338898,78.565002,54.083275,40685014
2004-08-06,78.393204,78.557198,76.737503,77.1436,53.10479,35081766
2004-08-09,76.846802,77.346703,75.933098,76.878098,52.922031,38533634
2004-08-10,77.010902,78.010498,76.5345,77.581001,53.405899,29843976
2004-08-11,77.6278,77.908997,74.589897,74.964699,51.604862,45749652
2004-08-12,75.003799,75.566101,73.613701,74.230598,51.099518,40573530
2004-08-13,74.503998,75.1287,73.879204,74.488297,51.276917,47382756
2004-08-16,74.0588,75.183403,73.621498,74.7929,51.486603,32066370
2004-08-17,86.686996,86.686996,74.355598,74.910103,51.567276,35541441
2004-08-18,74.472702,74.472702,73.3013,73.496498,50.59417,28012861
2004-08-19,73.723,74.472702,73.582397,74.222801,51.094158,29983630
2004-08-20,74.277496,74.363403,72.239197,72.3797,49.825378,33277009
2004-08-23,72.473503,72.738998,70.052498,70.482002,48.519028,51740364
2004-08-24,70.685097,71.645599,70.388298,70.841202,48.766296,46642062
2004-08-25,70.911499,71.676903,70.357002,71.536301,49.244797,40161276
2004-08-26,72.004898,72.8405,71.739304,71.958,49.535091,41820137
2004-08-27,72.0439,72.3797,70.856903,71.567497,49.266258,30538675
2004-08-30,72.0205,73.160698,72.0205,72.973297,50.234013,22443622
2004-08-31,73.106003,74.480499,73.106003,74.293098,51.142544,33950747
2004-09-01,74.293098,74.878799,74.051003,74.347801,51.180195,21071529
2004-09-02,74.191597,74.660202,73.519997,73.715202,50.744724,23949127
2004-09-03,73.848,74.176003,73.191902,74.004204,50.943668,25071790
2004-09-06,74.207199,74.956902,74.1213,74.5196,51.298462,18194373
2004-09-07,74.363403,75.964401,74.363403,75.7145,52.121021,40392068
2004-09-08,76.065903,76.065903,75.144302,75.394302,51.9006,26490351
2004-09-09,76.034698,76.128403,75.175598,75.862801,52.223106,32891537
2004-09-10,75.753502,76.339203,75.308403,76.198601,52.454266,18285767
2004-09-13,76.675003,77.284203,75.784698,76.682899,52.787655,28305230
2004-09-14,76.768799,76.979599,75.558296,75.964401,52.29306,22929969
2004-09-15,76.058098,76.815598,75.659798,76.167397,52.432789,21317910
2004-09-16,76.300201,76.815598,75.4021,76.667198,52.776844,21961576
2004-09-17,77.401299,79.658302,77.338898,79.525597,54.744541,53114185
2004-09-20,79.970703,79.970703,78.104202,78.416603,53.981117,28978981
2004-09-21,78.252602,79.502098,77.721497,79.267799,54.567074,32359847
2004-09-22,79.033501,79.111603,78.119797,78.6353,54.131668,36866784
2004-09-23,78.252602,78.689903,77.783997,78.104202,53.766056,31676308
2004-09-24,78.096397,79.150703,77.323196,77.916801,53.63707,36752368
2004-09-27,77.471603,77.682503,76.800003,77.377899,53.266083,22638112
2004-09-28,77.299797,78.369698,77.159203,77.518501,53.362873,31201023
2004-09-29,77.659103,80.673599,77.127998,80.329903,55.298214,52426669
2004-09-30,80.283096,81.181198,80.283096,80.892303,55.685352,38877267
2004-10-01,80.9235,83.563103,80.009804,83.289803,57.335777,43423476
2004-10-04,83.250801,85.812302,83.250801,85.3125,58.728172,36532761
2004-10-05,85.281303,85.562401,83.922401,84.328499,58.0508,24418489
2004-10-06,84.172302,86.804199,84.172302,85.335899,58.744278,47339425
2004-10-07,85.890404,88.155197,85.476501,87.280502,60.082928,43732299
2004-10-08,87.468002,87.858498,86.241898,86.601097,59.615231,26154536
2004-10-11,86.686996,87.194603,85.132896,85.421799,58.803402,16410866
2004-10-12,85.4375,86.210602,83.266403,83.578796,57.53471,25566154
2004-10-13,null,null,null,null,null,null
2004-10-14,83.875504,85.265602,83.3601,84.797096,58.373379,28421804
2004-10-15,85.328102,86.983803,84.664299,85.328102,58.738914,37216115
2004-10-18,85.749802,86.765099,85.281303,86.015404,59.212044,26852826
2004-10-19,86.405899,87.920898,86.218399,87.444504,60.195812,35262939
2004-10-20,88.561302,88.561302,85.382797,85.617104,58.937862,46786896
2004-10-21,85.7733,86.359001,83.813004,84.219101,57.975494,39299214
2004-10-22,null,null,null,null,null,null
2004-10-25,84.344101,84.968903,83.438202,83.844299,57.717495,54588639
2004-10-26,93.715698,93.715698,83.899002,86.179398,59.324932,40943176
2004-10-27,86.304298,86.5308,84.063004,84.437798,58.126049,69610401
2004-10-28,84.804901,85.671799,83.813004,84.125397,57.910984,53971446
2004-10-29,84.500298,84.968903,82.352699,82.649399,56.894924,35241440
2004-11-01,83.078903,83.508499,82.110497,82.758797,56.970238,31333635
2004-11-02,83.406998,85.203201,83.406998,84.875198,58.427151,32467055
2004-11-03,85.109497,85.343697,84.055199,84.921997,58.459354,28443482
2004-11-04,86.5308,91.685204,83.750603,83.922401,57.771244,39215343
2004-11-05,84.500298,84.929802,83.797401,84.398804,58.099201,20290347
2004-11-08,84.968903,85.804497,84.500298,84.711197,58.314236,26945180
2004-11-09,85.109497,85.210999,84.117599,84.344101,58.061539,20642418
2004-11-10,84.594002,85.359398,84.594002,85.023598,58.529308,23314795
2004-11-11,85.390602,86.179398,84.594002,85.265602,58.695885,36657901
2004-11-12,85.905998,86.210602,84.5784,85.210999,58.658298,8092992
2004-11-15,null,null,null,null,null,null
2004-11-16,85.4375,85.4375,83.953598,85.101601,58.582993,31370993
2004-11-17,85.281303,85.726402,84.539398,84.929802,58.464729,22549081
2004-11-18,85.125099,85.843597,84.125397,85.242203,58.679779,44323652
2004-11-19,83.641197,84.812698,81.727898,82.368301,56.70142,56557692
2004-11-22,81.032799,84.1567,79.502098,83.180496,57.260525,86716536
2004-11-23,83.250801,83.625603,81.548302,82.516602,56.803509,53560249
2004-11-24,82.782204,82.782204,79.611504,80.4627,55.389629,52656097
